accA	accB	jaccard_1001g	jaccard_cactus
765	9910	0.27117413	0.624023
765	9940	0.3189795	0.588376
765	9947	0.26161584	0.591145
765	9992	0.3561404	0.626614
766	768	0.6240236	0.783846
766	772	0.59193295	0.76175
766	8214	0.27866715	0.617906
766	8230	0.29823625	0.624989
766	8231	0.28431413	0.618308
766	8247	0.30099148	0.644302
766	8249	0.33307925	0.640765
766	8351	0.29392636	0.628249
766	8354	0.39918467	0.687015
766	8387	0.2507412	0.636099
766	9416	0.28871292	0.621587
766	9470	0.29571554	0.635347
766	9506	0.27471626	0.612256
766	9518	0.2558331	0.578952
766	9537	0.27447334	0.607241
766	9542	0.25396982	0.568098
766	9549	0.2503223	0.561822
766	9555	0.25745437	0.562572
766	9557	0.27254722	0.591302
766	9559	0.27266145	0.614949
766	9564	0.27186257	0.600457
766	9565	0.27262798	0.608292
766	9594	0.26853806	0.595801
766	9600	0.25538287	0.557591
766	9606	0.29912236	0.570073
766	9637	0.43922827	0.71236
766	9653	0.28767866	0.613916
766	9758	0.4696007	0.708788
766	9759	0.2875869	0.614112
766	9764	0.26831722	0.555046
766	9837	0.25137004	0.564354
766	9879	0.2532137	0.552183
766	9910	0.26216304	0.619433
766	9940	0.31287578	0.582389
766	9947	0.258334	0.588806
766	9992	0.3568707	0.627941
768	772	0.70765406	0.85636
768	8214	0.27420253	0.623331
768	8230	0.29092064	0.626695
768	8231	0.28468215	0.629454
768	8247	0.29349244	0.644604
768	8249	0.32773405	0.646951
768	8351	0.2962059	0.63237
768	8354	0.42753726	0.721431
768	8387	0.255416	0.642943
768	9416	0.29412413	0.638269
768	9470	0.29655182	0.644737
768	9506	0.27683714	0.618825
768	9518	0.2558512	0.585859
768	9537	0.27021992	0.609276
768	9542	0.2526808	0.571594
768	9549	0.25131	0.565652
768	9555	0.25501963	0.566659
768	9557	0.2786336	0.607717
768	9559	0.27051994	0.619861
768	9564	0.28009543	0.614232
768	9565	0.27112737	0.612376
768	9594	0.27434853	0.611852
768	9600	0.2562219	0.560828
768	9606	0.29812524	0.572518
768	9637	0.45402563	0.743048
768	9653	0.29009232	0.624633
768	9758	0.575108	0.807863
768	9759	0.28551742	0.62387
768	9764	0.26622987	0.558561
768	9837	0.2536988	0.569322
768	9879	0.25808242	0.557071
768	9910	0.26571387	0.630184
768	9940	0.3113905	0.591593
768	9947	0.25891882	0.592411
768	9992	0.35034308	0.6354
772	8214	0.27076206	0.616238
772	8230	0.2907238	0.619815
772	8231	0.28201577	0.622392
772	8247	0.28987208	0.635648
772	8249	0.32701385	0.63913
772	8351	0.2984919	0.628753
772	8354	0.43533227	0.72797
772	8387	0.2536806	0.642845
772	9416	0.2831751	0.629931
772	9470	0.2954492	0.647693
772	9506	0.27318144	0.610755
772	9518	0.25648072	0.580983
772	9537	0.2705222	0.601966
772	9542	0.2515048	0.566304
772	9549	0.24956709	0.560164
772	9555	0.25578722	0.561391
772	9557	0.2735586	0.599464
772	9559	0.26896754	0.610906
772	9564	0.28018636	0.607376
772	9565	0.2699739	0.605999
772	9594	0.26983148	0.604468
772	9600	0.252982	0.554272
772	9606	0.29724157	0.567143
772	9637	0.45600778	0.743502
772	9653	0.28509244	0.616403
772	9758	0.55484676	0.791906
772	9759	0.284282	0.617291
772	9764	0.2635018	0.553891
772	9837	0.25260103	0.561932
772	9879	0.25354767	0.551661
772	9910	0.26309827	0.62304
772	9940	0.30877432	0.58601
772	9947	0.25787544	0.585039
772	9992	0.349871	0.631624
8214	8230	0.32176182	0.678752
8214	8231	0.2903035	0.649363
8214	8247	0.3035858	0.656438
8214	8249	0.29646364	0.663178
8214	8351	0.30782098	0.657981
8214	8354	0.26126137	0.611974
8214	8387	0.2973378	0.669945
8214	9416	0.31422246	0.673524
8214	9470	0.29232395	0.638872
8214	9506	0.3194363	0.659111
8214	9518	0.26498783	0.604442
8214	9537	0.3110394	0.646158
8214	9542	0.24462515	0.578827
8214	9549	0.24287339	0.578507
8214	9555	0.25379217	0.577626
8214	9557	0.27948084	0.624272
8214	9559	0.31549352	0.661994
8214	9564	0.28439692	0.62712
8214	9565	0.3427346	0.689674
8214	9594	0.2714808	0.619989
8214	9600	0.25130334	0.573026
8214	9606	0.28503308	0.589144
8214	9637	0.26147893	0.615386
8214	9653	0.32374898	0.662511
8214	9758	0.27866456	0.621188
8214	9759	0.30282345	0.646813
8214	9764	0.28315356	0.582457
8214	9837	0.25711754	0.580334
8214	9879	0.24569829	0.571473
8214	9910	0.3921608	0.701114
8214	9940	0.30632874	0.60796
8214	9947	0.24082583	0.609116
8214	9992	0.30901173	0.634186
8230	8231	0.35787898	0.66944
8230	8247	0.3216612	0.661521
8230	8249	0.31072122	0.649185
8230	8351	0.34478977	0.667782
8230	8354	0.2925405	0.621735
8230	8387	0.29194617	0.664969
8230	9416	0.3334219	0.664484
8230	9470	0.3437715	0.658859
8230	9506	0.2930393	0.638644
8230	9518	0.27287015	0.601514
8230	9537	0.2906402	0.626682
8230	9542	0.25801158	0.58369
8230	9549	0.2627825	0.581442
8230	9555	0.26651776	0.580644
8230	9557	0.29970437	0.620019
8230	9559	0.28295848	0.637592
8230	9564	0.30255064	0.626872
8230	9565	0.31455624	0.650708
8230	9594	0.29664057	0.621623
8230	9600	0.26247615	0.571734
8230	9606	0.29257935	0.582783
8230	9637	0.29165235	0.623335
8230	9653	0.31258696	0.638905
8230	9758	0.30026343	0.625319
8230	9759	0.3002682	0.631624
8230	9764	0.28860494	0.575366
8230	9837	0.2635506	0.578762
8230	9879	0.2653223	0.57282
8230	9910	0.30219296	0.653326
8230	9940	0.3097846	0.601871
8230	9947	0.2588265	0.603181
8230	9992	0.31102273	0.615073
8231	8247	0.32015762	0.670019
8231	8249	0.32757458	0.657138
8231	8351	0.32600582	0.661313
8231	8354	0.28244457	0.624307
8231	8387	0.2933702	0.662283
8231	9416	0.32941514	0.670036
8231	9470	0.3321602	0.652804
8231	9506	0.28549024	0.628716
8231	9518	0.27631307	0.602424
8231	9537	0.2770627	0.621565
8231	9542	0.25604632	0.580668
8231	9549	0.2564023	0.573449
8231	9555	0.26153556	0.572331
8231	9557	0.3007649	0.62186
8231	9559	0.28945047	0.647941
8231	9564	0.3118278	0.626975
8231	9565	0.3141275	0.65268
8231	9594	0.29531825	0.625574
8231	9600	0.260981	0.573784
8231	9606	0.29338694	0.583845
8231	9637	0.28615677	0.625289
8231	9653	0.31014392	0.641867
8231	9758	0.2899149	0.62552
8231	9759	0.30514133	0.635396
8231	9764	0.28839877	0.577577
8231	9837	0.25070855	0.56761
8231	9879	0.25667268	0.568593
8231	9910	0.29630464	0.653462
8231	9940	0.30957302	0.597938
8231	9947	0.25635633	0.597466
8231	9992	0.3052982	0.617603
8247	8249	0.31830195	0.669425
8247	8351	0.32631594	0.669874
8247	8354	0.2834283	0.638039
8247	8387	0.27784067	0.663607
8247	9416	0.3464265	0.679006
8247	9470	0.3156184	0.656632
8247	9506	0.29161373	0.641098
8247	9518	0.2620555	0.599489
8247	9537	0.29437444	0.639993
8247	9542	0.2447738	0.582666
8247	9549	0.25263026	0.581675
8247	9555	0.2554592	0.578893
8247	9557	0.2921051	0.622894
8247	9559	0.29745215	0.659468
8247	9564	0.2898003	0.626237
8247	9565	0.30990726	0.653438
8247	9594	0.29144657	0.628209
8247	9600	0.2519178	0.578729
8247	9606	0.28691733	0.588161
8247	9637	0.2852643	0.63953
8247	9653	0.3044146	0.644261
8247	9758	0.28762943	0.636226
8247	9759	0.3078576	0.64621
8247	9764	0.27992868	0.577177
8247	9837	0.25051814	0.578634
8247	9879	0.24803452	0.573974
8247	9910	0.29762703	0.657157
8247	9940	0.30420485	0.599912
8247	9947	0.25092906	0.608096
8247	9992	0.3108505	0.625981
8249	8351	0.32640296	0.665054
8249	8354	0.33155355	0.645901
8249	8387	0.2754562	0.657754
8249	9416	0.32788786	0.674396
8249	9470	0.3071387	0.647619
8249	9506	0.2912353	0.638994
8249	9518	0.2666214	0.602574
8249	9537	0.27696663	0.622918
8249	9542	0.26620033	0.595436
8249	9549	0.25799668	0.579378
8249	9555	0.25798854	0.571806
8249	9557	0.30083996	0.633628
8249	9559	0.29599288	0.652098
8249	9564	0.292677	0.630022
8249	9565	0.28919637	0.650835
8249	9594	0.2869296	0.626637
8249	9600	0.25929263	0.574072
8249	9606	0.30100232	0.581935
8249	9637	0.317186	0.643739
8249	9653	0.30964622	0.650583
8249	9758	0.31888017	0.635583
8249	9759	0.3161377	0.646649
8249	9764	0.27453986	0.570168
8249	9837	0.2540778	0.576273
8249	9879	0.25990105	0.572032
8249	9910	0.301523	0.657516
8249	9940	0.32397038	0.611136
8249	9947	0.25604993	0.60067
8249	9992	0.329132	0.638403
8351	8354	0.29233485	0.628018
8351	8387	0.27927595	0.657145
8351	9416	0.36554804	0.680509
8351	9470	0.3119529	0.648525
8351	9506	0.28129944	0.630229
8351	9518	0.2854213	0.61289
8351	9537	0.26922846	0.618534
8351	9542	0.2770767	0.591494
8351	9549	0.26663107	0.582023
8351	9555	0.26718456	0.576104
8351	9557	0.30306575	0.628518
8351	9559	0.28645724	0.650537
8351	9564	0.29636633	0.626025
8351	9565	0.30959687	0.651099
8351	9594	0.30280977	0.636155
8351	9600	0.26984453	0.578201
8351	9606	0.2995561	0.584947
8351	9637	0.2886954	0.626925
8351	9653	0.29023963	0.641742
8351	9758	0.298966	0.62931
8351	9759	0.29369828	0.639877
8351	9764	0.29100612	0.57708
8351	9837	0.27001053	0.583612
8351	9879	0.2752964	0.578145
8351	9910	0.30279687	0.657406
8351	9940	0.31348985	0.596672
8351	9947	0.26507154	0.603971
8351	9992	0.3030055	0.622757
8354	8387	0.25282198	0.641218
8354	9416	0.28612477	0.632381
8354	9470	0.31261173	0.65561
8354	9506	0.2690147	0.609982
8354	9518	0.2584578	0.58085
8354	9537	0.26091102	0.600444
8354	9542	0.25684613	0.567617
8354	9549	0.25332516	0.562558
8354	9555	0.2596582	0.563167
8354	9557	0.27894348	0.603149
8354	9559	0.26055336	0.61209
8354	9564	0.27954614	0.610682
8354	9565	0.26876205	0.608861
8354	9594	0.27805015	0.610995
8354	9600	0.25743422	0.555551
8354	9606	0.29588187	0.568832
8354	9637	0.42090324	0.736805
8354	9653	0.28300327	0.619368
8354	9758	0.38333806	0.687862
8354	9759	0.288304	0.620461
8354	9764	0.26957777	0.556993
8354	9837	0.2586129	0.561897
8354	9879	0.26259536	0.554816
8354	9910	0.2640316	0.623014
8354	9940	0.31412143	0.585396
8354	9947	0.26069903	0.581654
8354	9992	0.36056468	0.641912
8387	9416	0.27377898	0.652466
8387	9470	0.27498332	0.672274
8387	9506	0.27172953	0.644987
8387	9518	0.23923391	0.604468
8387	9537	0.2620366	0.635746
8387	9542	0.22051935	0.586044
8387	9549	0.22016677	0.577671
8387	9555	0.22120419	0.576982
8387	9557	0.27585462	0.633617
8387	9559	0.27298337	0.658783
8387	9564	0.26361638	0.630342
8387	9565	0.2910164	0.651337
8387	9594	0.27507573	0.63787
8387	9600	0.21704404	0.568662
8387	9606	0.25483817	0.584532
8387	9637	0.25293937	0.642002
8387	9653	0.2826128	0.653483
8387	9758	0.26056865	0.632673
8387	9759	0.2732455	0.650329
8387	9764	0.24199969	0.579957
8387	9837	0.2163349	0.574616
8387	9879	0.21773832	0.568533
8387	9910	0.30043247	0.681191
8387	9940	0.27466747	0.604395
8387	9947	0.21723361	0.608813
8387	9992	0.28094622	0.626862
9416	9470	0.310789	0.646535
9416	9506	0.2842559	0.6322
9416	9518	0.27685255	0.602261
9416	9537	0.28739223	0.624573
9416	9542	0.2823895	0.599013
9416	9549	0.27045274	0.581872
9416	9555	0.26867568	0.57861
9416	9557	0.2939694	0.629283
9416	9559	0.3146351	0.657833
9416	9564	0.3036199	0.634817
9416	9565	0.3263456	0.664818
9416	9594	0.29141137	0.633442
9416	9600	0.26352492	0.570141
9416	9606	0.30063748	0.582727
9416	9637	0.28248173	0.631048
9416	9653	0.3068572	0.643721
9416	9758	0.29249686	0.628225
9416	9759	0.3114076	0.638022
9416	9764	0.29113987	0.574617
9416	9837	0.25833094	0.577538
9416	9879	0.26135114	0.570616
9416	9910	0.31355336	0.661414
9416	9940	0.31654212	0.609272
9416	9947	0.2629426	0.606368
9416	9992	0.31361538	0.630027
9470	9506	0.26805234	0.623304
9470	9518	0.26291022	0.593713
9470	9537	0.27423882	0.620722
9470	9542	0.24627168	0.57134
9470	9549	0.25627196	0.574168
9470	9555	0.2530591	0.565305
9470	9557	0.2894757	0.61787
9470	9559	0.28239924	0.633061
9470	9564	0.28403148	0.61849
9470	9565	0.2996149	0.633014
9470	9594	0.28179076	0.619679
9470	9600	0.25097597	0.56236
9470	9606	0.2813506	0.567568
9470	9637	0.2920268	0.6464
9470	9653	0.29435548	0.635207
9470	9758	0.2926333	0.634009
9470	9759	0.305906	0.640971
9470	9764	0.27027762	0.56469
9470	9837	0.25450316	0.569842
9470	9879	0.24869497	0.559178
9470	9910	0.2854916	0.640602
9470	9940	0.2972819	0.584729
9470	9947	0.24694078	0.589924
9470	9992	0.30741534	0.622399
9506	9518	0.27668622	0.595393
9506	9537	0.31163463	0.638369
9506	9542	0.2807	0.589398
9506	9549	0.27680448	0.589936
9506	9555	0.3007782	0.595528
9506	9557	0.27190435	0.601458
9506	9559	0.31329277	0.64572
9506	9564	0.2825818	0.620101
9506	9565	0.29946294	0.634543
9506	9594	0.2745719	0.603177
9506	9600	0.3018465	0.592808
9506	9606	0.29882467	0.582312
9506	9637	0.27347198	0.612456
9506	9653	0.31179008	0.638932
9506	9758	0.27679604	0.611923
9506	9759	0.29998586	0.630178
9506	9764	0.28000447	0.566067
9506	9837	0.2925684	0.592868
9506	9879	0.28647795	0.582337
9506	9910	0.31474474	0.649859
9506	9940	0.30677748	0.595022
9506	9947	0.29298392	0.626866
9506	9992	0.30257952	0.617991
9518	9537	0.27313468	0.599041
9518	9542	0.37722632	0.6132
9518	9549	0.4010182	0.628018
9518	9555	0.43007198	0.633538
9518	9557	0.3696729	0.637538
9518	9559	0.28303248	0.609395
9518	9564	0.36112425	0.631745
9518	9565	0.2828481	0.602291
9518	9594	0.38792697	0.675591
9518	9600	0.42063394	0.621424
9518	9606	0.33077973	0.581005
9518	9637	0.26550362	0.588828
9518	9653	0.26316115	0.594642
9518	9758	0.26727435	0.58746
9518	9759	0.26719445	0.600618
9518	9764	0.33426207	0.574686
9518	9837	0.41406077	0.626956
9518	9879	0.45539021	0.64455
9518	9910	0.24796073	0.607085
9518	9940	0.3175903	0.589187
9518	9947	0.40035644	0.604523
9518	9992	0.2740978	0.584478
9537	9542	0.26276448	0.584102
9537	9549	0.27366933	0.592609
9537	9555	0.29162058	0.596767
9537	9557	0.28241798	0.603818
9537	9559	0.3078468	0.636588
9537	9564	0.2740001	0.604324
9537	9565	0.30485377	0.634339
9537	9594	0.28766534	0.619218
9537	9600	0.28870872	0.591205
9537	9606	0.28873822	0.581221
9537	9637	0.26250196	0.600982
9537	9653	0.3573579	0.648949
9537	9758	0.2828484	0.610733
9537	9759	0.30977857	0.63419
9537	9764	0.2913157	0.574787
9537	9837	0.31046808	0.609655
9537	9879	0.28639656	0.596589
9537	9910	0.29034907	0.642679
9537	9940	0.29839444	0.587624
9537	9947	0.27160472	0.617389
9537	9992	0.31218106	0.617182
9542	9549	0.4893882	0.660343
9542	9555	0.4650396	0.655486
9542	9557	0.29714784	0.580815
9542	9559	0.281707	0.594365
9542	9564	0.2984422	0.581533
9542	9565	0.2733066	0.582675
9542	9594	0.3030885	0.590946
9542	9600	0.4825817	0.643651
9542	9606	0.32471275	0.577718
9542	9637	0.2648499	0.572403
9542	9653	0.25076273	0.57312
9542	9758	0.26448864	0.568635
9542	9759	0.2553427	0.574209
9542	9764	0.33684686	0.567118
9542	9837	0.45138904	0.641309
9542	9879	0.4473287	0.628968
9542	9910	0.25171506	0.592947
9542	9940	0.3053597	0.585649
9542	9947	0.5529646	0.619221
9542	9992	0.26606458	0.569127
9549	9555	0.50985825	0.669592
9549	9557	0.30037388	0.579567
9549	9559	0.28937435	0.595013
9549	9564	0.3075278	0.587657
9549	9565	0.2642099	0.58011
9549	9594	0.31504327	0.596892
9549	9600	0.5096123	0.654752
9549	9606	0.33364365	0.577999
9549	9637	0.25648537	0.566914
9549	9653	0.25489292	0.574457
9549	9758	0.26004997	0.563701
9549	9759	0.2532162	0.574109
9549	9764	0.3284391	0.558464
9549	9837	0.48126754	0.653617
9549	9879	0.46958122	0.649702
9549	9910	0.2505863	0.584141
9549	9940	0.30930576	0.577342
9549	9947	0.553757	0.618668
9549	9992	0.2680526	0.569639
9555	9557	0.30923712	0.57905
9555	9559	0.29760438	0.595868
9555	9564	0.31358406	0.583238
9555	9565	0.27447134	0.577028
9555	9594	0.30930465	0.583746
9555	9600	0.55358845	0.670991
9555	9606	0.34473133	0.586946
9555	9637	0.26854765	0.567277
9555	9653	0.25909334	0.566742
9555	9758	0.26626733	0.565427
9555	9759	0.2547191	0.565277
9555	9764	0.33905667	0.558024
9555	9837	0.55836976	0.700775
9555	9879	0.5299321	0.668621
9555	9910	0.25333104	0.583951
9555	9940	0.31179258	0.581845
9555	9947	0.49639994	0.613289
9555	9992	0.2731665	0.566971
9557	9559	0.29203597	0.620885
9557	9564	0.45133322	0.707696
9557	9565	0.33038566	0.636788
9557	9594	0.52946824	0.718485
9557	9600	0.3104277	0.576632
9557	9606	0.32941917	0.577128
9557	9637	0.2886168	0.610457
9557	9653	0.28301692	0.626263
9557	9758	0.2874816	0.600807
9557	9759	0.28527495	0.610866
9557	9764	0.33368424	0.57638
9557	9837	0.30530718	0.578949
9557	9879	0.31479952	0.577136
9557	9910	0.2786389	0.623243
9557	9940	0.32989812	0.59794
9557	9947	0.29963037	0.588579
9557	9992	0.29553786	0.615532
9559	9564	0.29726082	0.631328
9559	9565	0.3116408	0.650792
9559	9594	0.2788673	0.623544
9559	9600	0.28581837	0.588265
9559	9606	0.29734212	0.586069
9559	9637	0.2651002	0.61594
9559	9653	0.31572685	0.647786
9559	9758	0.274241	0.612833
9559	9759	0.3103406	0.641829
9559	9764	0.28854543	0.576931
9559	9837	0.29444972	0.592916
9559	9879	0.2794876	0.583407
9559	9910	0.31596696	0.655799
9559	9940	0.31219584	0.600579
9559	9947	0.27880028	0.605447
9559	9992	0.30602294	0.619081
9564	9565	0.32004777	0.635005
9564	9594	0.47425056	0.694248
9564	9600	0.31039014	0.577699
9564	9606	0.32419875	0.578104
9564	9637	0.2827397	0.61462
9564	9653	0.29089937	0.624366
9564	9758	0.28171182	0.607628
9564	9759	0.28158453	0.614814
9564	9764	0.32921687	0.573162
9564	9837	0.30094156	0.581273
9564	9879	0.3033143	0.573614
9564	9910	0.29332072	0.634262
9564	9940	0.31663942	0.591358
9564	9947	0.29837984	0.593913
9564	9992	0.29074836	0.612679
9565	9594	0.3346285	0.63777
9565	9600	0.27083525	0.575329
9565	9606	0.29486737	0.584283
9565	9637	0.2721668	0.611582
9565	9653	0.32265747	0.649627
9565	9758	0.28004262	0.611293
9565	9759	0.30096358	0.636979
9565	9764	0.29625684	0.58047
9565	9837	0.2761434	0.581802
9565	9879	0.2748463	0.578908
9565	9910	0.31094238	0.652843
9565	9940	0.31010604	0.600741
9565	9947	0.26421326	0.608067
9565	9992	0.30673653	0.625338
9594	9600	0.3119535	0.582729
9594	9606	0.3288811	0.585083
9594	9637	0.28436068	0.616592
9594	9653	0.28489476	0.613953
9594	9758	0.27760354	0.606069
9594	9759	0.28465962	0.620919
9594	9764	0.3468206	0.585849
9594	9837	0.31253287	0.587465
9594	9879	0.32053474	0.591744
9594	9910	0.27652508	0.625706
9594	9940	0.32297137	0.596119
9594	9947	0.30587724	0.599126
9594	9992	0.29234093	0.606907
9600	9606	0.3387536	0.569944
9600	9637	0.2623416	0.56069
9600	9653	0.25370967	0.566873
9600	9758	0.26371017	0.557918
9600	9759	0.25778478	0.564292
9600	9764	0.3468495	0.562146
9600	9837	0.5402325	0.670277
9600	9879	0.52055323	0.656093
9600	9910	0.25081086	0.571827
9600	9940	0.31368142	0.577515
9600	9947	0.51697296	0.604776
9600	9992	0.26985714	0.562313
9606	9637	0.30509874	0.574885
9606	9653	0.29971254	0.579295
9606	9758	0.3062897	0.570618
9606	9759	0.29012147	0.576051
9606	9764	0.34318447	0.555645
9606	9837	0.34140283	0.580561
9606	9879	0.33971345	0.575091
9606	9910	0.28279	0.58686
9606	9940	0.4931364	0.699277
9606	9947	0.32298806	0.575362
9606	9992	0.31837928	0.572581
9637	9653	0.28096366	0.61975
9637	9758	0.41247305	0.709476
9637	9759	0.2833244	0.619928
9637	9764	0.27854726	0.563399
9637	9837	0.26244825	0.566802
9637	9879	0.26294088	0.558331
9637	9910	0.26926488	0.625778
9637	9940	0.3138691	0.590853
9637	9947	0.26653883	0.584488
9637	9992	0.3336082	0.627747
9653	9758	0.2926763	0.616737
9653	9759	0.34547284	0.65124
9653	9764	0.2972005	0.575462
9653	9837	0.2578671	0.569894
9653	9879	0.25506768	0.562484
9653	9910	0.31864208	0.655069
9653	9940	0.31244507	0.592033
9653	9947	0.2552297	0.60055
9653	9992	0.34082618	0.652185
9758	9759	0.28691125	0.618645
9758	9764	0.27501586	0.554062
9758	9837	0.26135474	0.566551
9758	9879	0.26090303	0.553928
9758	9910	0.27196708	0.627562
9758	9940	0.3212552	0.587955
9758	9947	0.26988626	0.586738
9758	9992	0.34179598	0.626206
9759	9764	0.29873616	0.588659
9759	9837	0.25557205	0.569708
9759	9879	0.25720337	0.566991
9759	9910	0.3098059	0.658983
9759	9940	0.30916268	0.587389
9759	9947	0.25478518	0.595729
9759	9992	0.34366193	0.634464
9764	9837	0.33549738	0.55748
9764	9879	0.33872706	0.558689
9764	9910	0.27192482	0.587726
9764	9940	0.33023974	0.564004
9764	9947	0.3309974	0.556551
9764	9992	0.29160166	0.56144
9837	9879	0.52519774	0.665431
9837	9910	0.25922886	0.587434
9837	9940	0.3121064	0.579179
9837	9947	0.47489914	0.606688
9837	9992	0.2704457	0.567205
9879	9910	0.24654683	0.572521
9879	9940	0.31402144	0.5758
9879	9947	0.46876144	0.601009
9879	9992	0.267218	0.558481
9910	9940	0.30538565	0.602145
9910	9947	0.24591538	0.618923
9910	9992	0.2993748	0.621854
9940	9947	0.3066528	0.583701
9940	9992	0.39349934	0.591396
9947	9992	0.26830402	0.584423
