A	B	nA	nB	nU	nI	jaccard
100784	101040	29266264	29028325	35161244	23133345	0.657922
100784	101054	29266264	29104255	36843491	21527028	0.584283
100787	100792	29031144	29368745	36012575	22387314	0.621653
100787	100800	29031144	28702931	35499355	22234720	0.626342
100787	100805	29031144	29195372	35485282	22741234	0.640864
100787	100838	29031144	28848865	36071155	21808854	0.604606
100787	100852	29031144	28883223	36397921	21516446	0.591145
100787	100861	29031144	29116771	36425411	21722504	0.596356
100787	100862	29031144	28928693	36942041	21017796	0.568940
100787	100891	29031144	29266191	36442497	21854838	0.599707
100787	100892	29031144	28960124	36733510	21257758	0.578702
100787	100902	29031144	29028667	37278100	20781711	0.557478
100787	100916	29031144	29209349	33356434	24884059	0.746005
100787	100954	29031144	28683732	35485795	22229081	0.626422
100787	100958	29031144	28731221	35792253	21970112	0.613823
100787	100959	29031144	28963241	35740985	22253400	0.622630
100787	100988	29031144	28508645	35325599	22214190	0.628841
100787	101003	29031144	29035155	35788068	22278231	0.622504
100787	101018	29031144	28868194	35567560	22331778	0.627869
100787	101023	29031144	28812651	32067742	25776053	0.803800
100787	101024	29031144	28597387	35420215	22208316	0.626996
100787	101025	29031144	28852980	35638393	22245731	0.624207
100787	101027	29031144	28653956	35536480	22148620	0.623264
100787	101040	29031144	29028325	35685042	22374427	0.626997
100787	101054	29031144	29104255	36972640	21162759	0.572390
100108	100130	28901223	28851047	36196337	21555933	0.595528
100108	100158	28901223	29117797	36491413	21527607	0.589936
100108	100208	28901223	28623001	35686714	21837510	0.611923
100108	100226	28901223	29321742	35608527	22614438	0.635085
100108	100282	28901223	28705314	34770719	22835818	0.656754
100108	100300	28901223	29309918	35611190	22599951	0.634631
100108	100302	28901223	29263231	35631719	22532735	0.632379
100108	100303	28901223	29494967	35774983	22621207	0.632319
100108	100304	28901223	29177429	35357453	22721199	0.642614
100108	100305	28901223	29510715	35806837	22605101	0.631307
100108	100306	28901223	29374442	35692910	22582755	0.632696
100108	100307	28901223	29123214	35086674	22937763	0.653746
100108	100309	28901223	29070457	35050865	22920815	0.653930
100108	100310	28901223	28959338	35084375	22776186	0.649183
100108	100312	28901223	29206923	35493463	22614683	0.637151
100108	100313	28901223	29053741	35449372	22505592	0.634866
100108	100320	28901223	29474561	36451643	21924141	0.601458
100108	100331	28901223	29108113	35830645	22178691	0.618987
100108	100335	28901223	28741437	36187961	21454699	0.592868
100108	100395	28901223	29063278	35513121	22451380	0.632200
100108	100516	28901223	28638475	35061708	22477990	0.641098
100108	100563	28901223	28620567	34922143	22599647	0.647144
100108	100645	28901223	29331544	35444572	22788195	0.642925
100108	100673	28901223	29085373	34950392	23036204	0.659111
100108	100677	28901223	29090209	35849798	22141634	0.617622
100108	100683	28901223	29177370	35864575	22214018	0.619386
100108	100685	28901223	29318604	36161788	22058039	0.609982
100108	100691	28901223	29198603	35952216	22147610	0.616029
100108	100692	28901223	28736303	35038295	22599231	0.644987
100108	100697	28901223	29669826	35869518	22701531	0.632892
100108	100703	28901223	29016953	35919237	21998939	0.612456
100108	100705	28901223	29111523	35887520	22125226	0.616516
100108	100707	28901223	29018556	35773866	22145913	0.619053
100108	100709	28901223	28690459	35576229	22015453	0.618825
100108	100715	28901223	29418378	37239535	21080066	0.566067
100108	100725	28901223	29406610	36037174	22270659	0.617991
100108	100727	28901223	29128483	36381755	21647951	0.595022
100108	100728	28901223	29175098	35625744	22450577	0.630178
100108	100742	28901223	29702590	35860899	22742914	0.634198
100108	100745	28901223	29019748	35690771	22230200	0.622856
100108	100751	28901223	29168633	35431519	22638337	0.638932
100108	100753	28901223	29142866	35216048	22828041	0.648228
100108	100755	28901223	29081003	35376718	22605508	0.638994
100108	100758	28901223	29124879	35077362	22948740	0.654232
100108	100759	28901223	29090454	35298614	22693063	0.642888
100108	100760	28901223	29410487	35695961	22615749	0.633566
100108	100761	28901223	28951231	35056791	22795663	0.650250
100108	100763	28901223	29283716	35638665	22546274	0.632635
100108	100764	28901223	29277283	35751087	22427419	0.627321
100108	100765	28901223	29113385	35415527	22599081	0.638112
100108	100766	28901223	29400535	35764004	22537754	0.630180
100108	100778	28901223	29171201	37299300	20773124	0.556931
100108	100784	28901223	29266264	35586398	22581089	0.634543
100108	100787	28901223	29031144	35896571	22035796	0.613869
100108	100792	28901223	29368745	35746013	22523955	0.630111
100108	100800	28901223	28702931	35314402	22289752	0.631180
100108	100805	28901223	29195372	35789093	22307502	0.623304
100108	100838	28901223	28848865	35248531	22501557	0.638369
100108	100852	28901223	28883223	35518873	22265573	0.626866
100108	100861	28901223	29116771	36189396	21828598	0.603177
100108	100862	28901223	28928693	36384794	21445122	0.589398
100108	100891	28901223	29266191	35903579	22263835	0.620101
100108	100892	28901223	28960124	36267775	21593572	0.595393
100108	100902	28901223	29028667	36369668	21560222	0.592808
100108	100916	28901223	29209349	36076604	22033968	0.610755
100108	100954	28901223	28683732	34864115	22720840	0.651697
100108	100958	28901223	28731221	35019588	22612856	0.645720
100108	100959	28901223	28963241	35571034	22293430	0.626730
100108	100988	28901223	28508645	34574353	22835515	0.660476
100108	101003	28901223	29035155	35297271	22639107	0.641384
100108	101018	28901223	28868194	34926883	22842534	0.654010
100108	101023	28901223	28812651	35796963	21916911	0.612256
100108	101024	28901223	28597387	35089139	22409471	0.638644
100108	101025	28901223	28852980	35459950	22294253	0.628716
100108	101027	28901223	28653956	35304959	22250220	0.630229
100108	101040	28901223	29028325	35133959	22795589	0.648819
100108	101054	28901223	29104255	36658680	21346798	0.582312
100792	100800	29368745	28702931	35585154	22486522	0.631907
100792	100805	29368745	29195372	35968757	22595360	0.628194
100792	100838	29368745	28848865	35754388	22463222	0.628265
100792	100852	29368745	28883223	36528615	21723353	0.594694
100792	100861	29368745	29116771	36238879	22246637	0.613889
100792	100862	29368745	28928693	37027110	21270328	0.574453
100792	100891	29368745	29266191	36352326	22282610	0.612962
100792	100892	29368745	28960124	36712549	21616320	0.588799
100792	100902	29368745	29028667	37396470	21000942	0.561576
100792	100916	29368745	29209349	36204713	22373381	0.617969
100792	100954	29368745	28683732	35273226	22779251	0.645794
100792	100958	29368745	28731221	35191187	22908779	0.650981
100792	100959	29368745	28963241	35491676	22840310	0.643540
100792	100988	29368745	28508645	34930409	22946981	0.656934
100792	101003	29368745	29035155	35700571	22703329	0.635937
100792	101018	29368745	28868194	35439823	22797116	0.643263
100792	101023	29368745	28812651	35896296	22285100	0.620819
100792	101024	29368745	28597387	35634164	22331968	0.626701
100792	101025	29368745	28852980	35437938	22783787	0.642921
100792	101027	29368745	28653956	35469557	22553144	0.635845
100792	101040	29368745	29028325	35225048	23172022	0.657828
100792	101054	29368745	29104255	37186309	21286691	0.572434
100800	100805	28702931	29195372	34812697	23085606	0.663138
100800	100838	28702931	28848865	35697981	21853815	0.612186
100800	100852	28702931	28883223	35948798	21637356	0.601894
100800	100861	28702931	29116771	35075497	22744205	0.648436
100800	100862	28702931	28928693	35920805	21710819	0.604408
100800	100891	28702931	29266191	35255088	22714034	0.644277
100800	100892	28702931	28960124	35682040	21981015	0.616025
100800	100902	28702931	29028667	36366683	21364915	0.587486
100800	100916	28702931	29209349	35664463	22247817	0.623809
100800	100954	28702931	28683732	34443119	22943544	0.666129
100800	100958	28702931	28731221	35054541	22379611	0.638423
100800	100959	28702931	28963241	34434059	23232113	0.674684
100800	100988	28702931	28508645	34545498	22666078	0.656122
100800	101003	28702931	29035155	34866438	22871648	0.655979
100800	101018	28702931	28868194	34961593	22609532	0.646696
100800	101023	28702931	28812651	35431149	22084433	0.623306
100800	101024	28702931	28597387	34344285	22956033	0.668409
100800	101025	28702931	28852980	34948830	22607081	0.646862
100800	101027	28702931	28653956	33910050	23446837	0.691442
100800	101040	28702931	29028325	34908122	22823134	0.653806
100800	101054	28702931	29104255	36393953	21413233	0.588373
100805	100838	29195372	28848865	35813816	22230421	0.620722
100805	100852	29195372	28883223	36529158	21549437	0.589924
100805	100861	29195372	29116771	36002287	22309856	0.619679
100805	100862	29195372	28928693	36990130	21133935	0.571340
100805	100891	29195372	29266191	36121058	22340505	0.618490
100805	100892	29195372	28960124	36490575	21664921	0.593713
100805	100902	29195372	29028667	37266719	20957320	0.562360
100805	100916	29195372	29209349	35446370	22958351	0.647693
100805	100954	29195372	28683732	35072842	22806262	0.650254
100805	100958	29195372	28731221	35471178	22455415	0.633061
100805	100959	29195372	28963241	35410363	22748250	0.642418
100805	100988	29195372	28508645	34752386	22951631	0.660433
100805	101003	29195372	29035155	35271281	22959246	0.650933
100805	101018	29195372	28868194	35035852	23027714	0.657261
100805	101023	29195372	28812651	35471375	22536648	0.635347
100805	101024	29195372	28597387	34838859	22953900	0.658859
100805	101025	29195372	28852980	35121135	22927217	0.652804
100805	101027	29195372	28653956	35091578	22757750	0.648525
100805	101040	29195372	29028325	35140463	23083234	0.656885
100805	101054	29195372	29104255	37191121	21108506	0.567568
100838	100852	28848865	28883223	35694620	22037468	0.617389
100838	100861	28848865	29116771	35798540	22167096	0.619218
100838	100862	28848865	28928693	36473380	21304178	0.584102
100838	100891	28848865	29266191	36224018	21891038	0.604324
100838	100892	28848865	28960124	36152278	21656711	0.599041
100838	100902	28848865	29028667	36373402	21504130	0.591205
100838	100916	28848865	29209349	36241854	21816360	0.601966
100838	100954	28848865	28683732	35164036	22368561	0.636120
100838	100958	28848865	28731221	35183012	22397074	0.636588
100838	100959	28848865	28963241	35682728	22129378	0.620171
100838	100988	28848865	28508645	34792334	22565176	0.648567
100838	101003	28848865	29035155	35569081	22314939	0.627369
100838	101018	28848865	28868194	35280003	22437056	0.635971
100838	101023	28848865	28812651	35876078	21785438	0.607241
100838	101024	28848865	28597387	35314987	22131265	0.626682
100838	101025	28848865	28852980	35584054	22117791	0.621565
100838	101027	28848865	28653956	35527709	21975112	0.618534
100838	101040	28848865	29028325	35226300	22650890	0.643011
100838	101054	28848865	29104255	36650875	21302245	0.581221
100852	100861	28883223	29116771	36269818	21730176	0.599126
100852	100862	28883223	28928693	35703543	22108373	0.619221
100852	100891	28883223	29266191	36482183	21667231	0.593913
100852	100892	28883223	28960124	36050174	21793173	0.604523
100852	100902	28883223	29028667	36087204	21824686	0.604776
100852	100916	28883223	29209349	36650553	21442019	0.585039
100852	100954	28883223	28683732	35795180	21771775	0.608232
100852	100958	28883223	28731221	35886846	21727598	0.605447
100852	100959	28883223	28963241	36213284	21633180	0.597382
100852	100988	28883223	28508645	35667537	21724331	0.609079
100852	101003	28883223	29035155	36187400	21730978	0.600512
100852	101018	28883223	28868194	36022210	21729207	0.603217
100852	101023	28883223	28812651	36313991	21381883	0.588806
100852	101024	28883223	28597387	35854091	21626519	0.603181
100852	101025	28883223	28852980	36142366	21593837	0.597466
100852	101027	28883223	28653956	35871716	21665463	0.603971
100852	101040	28883223	29028325	36135457	21776091	0.602624
100852	101054	28883223	29104255	36808993	21178485	0.575362
100861	100862	29116771	28928693	36484864	21560600	0.590946
100861	100891	29116771	29266191	34459506	23923456	0.694248
100861	100892	29116771	28960124	34660546	23416349	0.675591
100861	100902	29116771	29028667	36737458	21407980	0.582729
100861	100916	29116771	29209349	36352321	21973799	0.604468
100861	100954	29116771	28683732	35309848	22490655	0.636951
100861	100958	29116771	28731221	35630683	22217309	0.623544
100861	100959	29116771	28963241	35660694	22419318	0.628684
100861	100988	29116771	28508645	35166791	22458625	0.638632
100861	101003	29116771	29035155	35684422	22467504	0.629617
100861	101018	29116771	28868194	35380541	22604424	0.638894
100861	101023	29116771	28812651	36301162	21628260	0.595801
100861	101024	29116771	28597387	35590371	22123787	0.621623
100861	101025	29116771	28852980	35661103	22308648	0.625574
100861	101027	29116771	28653956	35308843	22461884	0.636155
100861	101040	29116771	29028325	35543001	22602095	0.635908
100861	101054	29116771	29104255	36730596	21490430	0.585083
100862	100891	28928693	29266191	36796511	21398373	0.581533
100862	100892	28928693	28960124	35884468	22004349	0.613200
100862	100902	28928693	29028667	35261356	22696004	0.643651
100862	100916	28928693	29209349	37117986	21020056	0.566304
100862	100954	28928693	28683732	36007746	21604679	0.600001
100862	100958	28928693	28731221	36164804	21495110	0.594365
100862	100959	28928693	28963241	36467325	21424609	0.587502
100862	100988	28928693	28508645	36300224	21137114	0.582286
100862	101003	28928693	29035155	36383480	21580368	0.593136
100862	101018	28928693	28868194	36610712	21186175	0.578688
100862	101023	28928693	28812651	36822544	20918800	0.568098
100862	101024	28928693	28597387	36324075	21202005	0.583690
100862	101025	28928693	28852980	36555226	21226447	0.580668
100862	101027	28928693	28653956	36181512	21401137	0.591494
100862	101040	28928693	29028325	36574415	21382603	0.584633
100862	101054	28928693	29104255	36782849	21250099	0.577718
100891	100892	29266191	28960124	35683460	22542855	0.631745
100891	100902	29266191	29028667	36949284	21345574	0.577699
100891	100916	29266191	29209349	36379513	22096027	0.607376
100891	100954	29266191	28683732	35559290	22390633	0.629670
100891	100958	29266191	28731221	35552272	22445140	0.631328
100891	100959	29266191	28963241	35854290	22375142	0.624058
100891	100988	29266191	28508645	35473577	22301259	0.628672
100891	101003	29266191	29035155	35932300	22369046	0.622533
100891	101018	29266191	28868194	35614511	22519874	0.632323
100891	101023	29266191	28812651	36288912	21789930	0.600457
100891	101024	29266191	28597387	35567390	22296188	0.626872
100891	101025	29266191	28852980	35722223	22396948	0.626975
100891	101027	29266191	28653956	35620694	22299453	0.626025
100891	101040	29266191	29028325	35468028	22826488	0.643579
100891	101054	29266191	29104255	36987704	21382742	0.578104
100892	100902	28960124	29028667	35764104	22224687	0.621424
100892	100916	28960124	29209349	36793232	21376241	0.580983
100892	100954	28960124	28683732	35845891	21797965	0.608102
100892	100958	28960124	28731221	35846601	21844744	0.609395
100892	100959	28960124	28963241	36005221	21918144	0.608749
100892	100988	28960124	28508645	35685776	21782993	0.610411
100892	101003	28960124	29035155	36218873	21776406	0.601245
100892	101018	28960124	28868194	36236234	21592084	0.595870
100892	101023	28960124	28812651	36589328	21183447	0.578952
100892	101024	28960124	28597387	35939444	21618067	0.601514
100892	101025	28960124	28852980	36078539	21734565	0.602424
100892	101027	28960124	28653956	35721032	21893048	0.612890
100892	101040	28960124	29028325	36054926	21933523	0.608336
100892	101054	28960124	29104255	36726248	21338131	0.581005
100902	100916	29028667	29209349	37469639	20768377	0.554272
100902	100954	29028667	28683732	36568773	21143626	0.578188
100902	100958	29028667	28731221	36366663	21393225	0.588265
100902	100959	29028667	28963241	36689091	21302817	0.580631
100902	100988	29028667	28508645	36478106	21059206	0.577311
100902	101003	29028667	29035155	36926134	21137688	0.572432
100902	101018	29028667	28868194	36870875	21025986	0.570260
100902	101023	29028667	28812651	37135106	20706212	0.557591
100902	101024	29028667	28597387	36664003	20962051	0.571734
100902	101025	29028667	28852980	36778653	21102994	0.573784
100902	101027	29028667	28653956	36549604	21133019	0.578201
100902	101040	29028667	29028325	37044296	21012696	0.567232
100902	101054	29028667	29104255	37028664	21104258	0.569944
100130	100158	28851047	29117797	34720356	23248488	0.669592
100130	100208	28851047	28623001	36714608	20759440	0.565427
100130	100226	28851047	29321742	36992626	21180163	0.572551
100130	100282	28851047	28705314	36446528	21109833	0.579200
100130	100300	28851047	29309918	37031233	21129732	0.570592
100130	100302	28851047	29263231	36928461	21185817	0.573699
100130	100303	28851047	29494967	37321908	21024106	0.563318
100130	100304	28851047	29177429	36848841	21179635	0.574771
100130	100305	28851047	29510715	37333747	21028015	0.563244
100130	100306	28851047	29374442	37175696	21049793	0.566225
100130	100307	28851047	29123214	36815149	21159112	0.574739
100130	100309	28851047	29070457	36733332	21188172	0.576811
100130	100310	28851047	28959338	36609202	21201183	0.579122
100130	100312	28851047	29206923	37045427	21012543	0.567210
100130	100313	28851047	29053741	36665661	21239127	0.579265
100130	100320	28851047	29474561	36937145	21388463	0.579050
100130	100331	28851047	29108113	36686735	21272425	0.579840
100130	100335	28851047	28741437	33862502	23729982	0.700775
100130	100395	28851047	29063278	36686904	21227421	0.578610
100130	100516	28851047	28638475	36411290	21078232	0.578893
100130	100563	28851047	28620567	36386700	21084914	0.579468
100130	100645	28851047	29331544	37004733	21177858	0.572301
100130	100673	28851047	29085373	36723793	21212627	0.577626
100130	100677	28851047	29090209	36953840	20987416	0.567936
100130	100683	28851047	29177370	37094478	20933939	0.564341
100130	100685	28851047	29318604	37212684	20956967	0.563167
100130	100691	28851047	29198603	37107449	20942201	0.564366
100130	100692	28851047	28736303	36517452	21069898	0.576982
100130	100697	28851047	29669826	37441139	21079734	0.563010
100130	100703	28851047	29016953	36922639	20945361	0.567277
100130	100705	28851047	29111523	37048504	20914066	0.564505
100130	100707	28851047	29018556	36783205	21086398	0.573262
100130	100709	28851047	28690459	36728797	20812709	0.566659
100130	100715	28851047	29418378	37399563	20869862	0.558024
100130	100725	28851047	29406610	37178511	21079146	0.566971
100130	100727	28851047	29128483	36653095	21326435	0.581845
100130	100728	28851047	29175098	37070850	20955295	0.565277
100130	100742	28851047	29702590	37422045	21131592	0.564683
100130	100745	28851047	29019748	36917671	20953124	0.567564
100130	100751	28851047	29168633	37032058	20987622	0.566742
100130	100753	28851047	29142866	36988411	21005502	0.567894
100130	100755	28851047	29081003	36857003	21075047	0.571806
100130	100758	28851047	29124879	36766599	21209327	0.576864
100130	100759	28851047	29090454	36782412	21159089	0.575250
100130	100760	28851047	29410487	37132343	21129191	0.569024
100130	100761	28851047	28951231	35898659	21903619	0.610151
100130	100763	28851047	29283716	36995827	21138936	0.571387
100130	100764	28851047	29277283	37087132	21041198	0.567345
100130	100765	28851047	29113385	36890565	21073867	0.571254
100130	100766	28851047	29400535	37177612	21073970	0.566846
100130	100778	28851047	29171201	37197274	20824974	0.559852
100130	100784	28851047	29266264	36852437	21264874	0.577028
100130	100787	28851047	29031144	36979392	20902799	0.565255
100130	100792	28851047	29368745	37141668	21078124	0.567506
100130	100800	28851047	28702931	36358565	21195413	0.582955
100130	100805	28851047	29195372	37083126	20963293	0.565305
100130	100838	28851047	28848865	36135470	21564442	0.596767
100130	100852	28851047	28883223	35786699	21947571	0.613289
100130	100861	28851047	29116771	36601716	21366102	0.583746
100130	100862	28851047	28928693	34901983	22877757	0.655486
100130	100891	28851047	29266191	36707833	21409405	0.583238
100130	100892	28851047	28960124	35390152	22421019	0.633538
100130	100902	28851047	29028667	34637957	23241757	0.670991
100130	100916	28851047	29209349	37185048	20875348	0.561391
100130	100954	28851047	28683732	36301634	21233145	0.584909
100130	100958	28851047	28731221	36082104	21500164	0.595868
100130	100959	28851047	28963241	36681081	21133207	0.576134
100130	100988	28851047	28508645	36310084	21049608	0.579718
100130	101003	28851047	29035155	36669042	21217160	0.578612
100130	101018	28851047	28868194	36729927	20989314	0.571450
100130	101023	28851047	28812651	36903059	20760639	0.562572
100130	101024	28851047	28597387	36344953	21103481	0.580644
100130	101025	28851047	28852980	36699671	21004356	0.572331
100130	101027	28851047	28653956	36485527	21019476	0.576104
100130	101040	28851047	29028325	36660068	21219304	0.578812
100130	101054	28851047	29104255	36520012	21435290	0.586946
100916	100954	29209349	28683732	35781511	22111570	0.617961
100916	100958	29209349	28731221	35967692	21972878	0.610906
100916	100959	29209349	28963241	35764862	22407728	0.626529
100916	100988	29209349	28508645	35368477	22349517	0.631905
100916	101003	29209349	29035155	36045347	22199157	0.615867
100916	101018	29209349	28868194	35479518	22598025	0.636932
100916	101023	29209349	28812651	32934300	25087700	0.761750
100916	101024	29209349	28597387	35687256	22119480	0.619815
100916	101025	29209349	28852980	35788107	22274222	0.622392
100916	101027	29209349	28653956	35526128	22337177	0.628753
100916	101040	29209349	29028325	35813978	22423696	0.626116
100916	101054	29209349	29104255	37210125	21103479	0.567143
100954	100958	28683732	28731221	34641902	22773051	0.657385
100954	100959	28683732	28963241	34654080	22992893	0.663497
100954	100988	28683732	28508645	34141560	23050817	0.675154
100954	101003	28683732	29035155	29384214	28334673	0.964282
100954	101018	28683732	28868194	34478258	23073668	0.669224
100954	101023	28683732	28812651	35356139	22140244	0.626206
100954	101024	28683732	28597387	34018459	23262660	0.683825
100954	101025	28683732	28852980	34531620	23005092	0.666204
100954	101027	28683732	28653956	34091429	23246259	0.681880
100954	101040	28683732	29028325	34766088	22945969	0.660010
100954	101054	28683732	29104255	36274014	21513973	0.593096
100958	100959	28731221	28963241	35098024	22596438	0.643809
100958	100988	28731221	28508645	34164145	23075721	0.675437
100958	101003	28731221	29035155	35061727	22704649	0.647562
100958	101018	28731221	28868194	34465633	23133782	0.671213
100958	101023	28731221	28812651	35632004	21911868	0.614949
100958	101024	28731221	28597387	35007860	22320748	0.637592
100958	101025	28731221	28852980	34943121	22641080	0.647941
100958	101027	28731221	28653956	34767582	22617595	0.650537
100958	101040	28731221	29028325	35066917	22692629	0.647124
100958	101054	28731221	29104255	36464673	21370803	0.586069
100959	100988	28963241	28508645	34781409	22690477	0.652374
100959	101003	28963241	29035155	35078145	22920251	0.653405
100959	101018	28963241	28868194	35088475	22742960	0.648160
100959	101023	28963241	28812651	35561794	22214098	0.624662
100959	101024	28963241	28597387	35104189	22456439	0.639708
100959	101025	28963241	28852980	34972572	22843649	0.653188
100959	101027	28963241	28653956	32841131	24776066	0.754422
100959	101040	28963241	29028325	35199875	22791691	0.647494
100959	101054	28963241	29104255	36724280	21343216	0.581175
100988	101003	28508645	29035155	34593955	22949845	0.663406
100988	101018	28508645	28868194	33716380	23660459	0.701750
100988	101023	28508645	28812651	35154316	22166980	0.630562
100988	101024	28508645	28597387	34198999	22907033	0.669816
100988	101025	28508645	28852980	34586088	22775537	0.658517
100988	101027	28508645	28653956	34196402	22966199	0.671597
100988	101040	28508645	29028325	34297663	23239307	0.677577
100988	101054	28508645	29104255	36295261	21317639	0.587339
101003	101018	29035155	28868194	34872585	23030764	0.660426
101003	101023	29035155	28812651	35666437	22181369	0.621912
101003	101024	29035155	28597387	34406405	23226137	0.675053
101003	101025	29035155	28852980	34976605	22911530	0.655053
101003	101027	29035155	28653956	34519304	23169807	0.671213
101003	101040	29035155	29028325	35134219	22929261	0.652619
101003	101054	29035155	29104255	36627713	21511697	0.587307
101018	101023	28868194	28812651	35339785	22341060	0.632179
101018	101024	28868194	28597387	34830523	22635058	0.649863
101018	101025	28868194	28852980	34584012	23137162	0.669013
101018	101027	28868194	28653956	34644301	22877849	0.660364
101018	101040	28868194	29028325	34761880	23134639	0.665517
101018	101054	28868194	29104255	36769797	21202652	0.576632
101023	101024	28812651	28597387	35329502	22080536	0.624989
101023	101025	28812651	28852980	35633293	22032338	0.618308
101023	101027	28812651	28653956	35293490	22173117	0.628249
101023	101040	28812651	29028325	35527030	22313946	0.628084
101023	101054	28812651	29104255	36888023	21028883	0.570073
101024	101025	28597387	28852980	34412956	23037411	0.669440
101024	101027	28597387	28653956	34327828	22923515	0.667782
101024	101040	28597387	29028325	34733161	22892551	0.659098
101024	101054	28597387	29104255	36455806	21245836	0.582783
101025	101027	28852980	28653956	34615354	22891582	0.661313
101025	101040	28852980	29028325	35123356	22757949	0.647943
101025	101054	28852980	29104255	36592734	21364501	0.583845
100158	100208	29117797	28623001	36925727	20815071	0.563701
100158	100226	29117797	29321742	37144298	21295241	0.573311
100158	100282	29117797	28705314	36413241	21409870	0.587969
100158	100300	29117797	29309918	37168865	21258850	0.571953
100158	100302	29117797	29263231	37090597	21290431	0.574012
100158	100303	29117797	29494967	37397128	21215636	0.567307
100158	100304	29117797	29177429	36960305	21334921	0.577239
100158	100305	29117797	29510715	37490432	21138080	0.563826
100158	100306	29117797	29374442	37279242	21212997	0.569030
100158	100307	29117797	29123214	37005798	21235213	0.573835
100158	100309	29117797	29070457	36843166	21345088	0.579350
100158	100310	29117797	28959338	36866172	21210963	0.575350
100158	100312	29117797	29206923	37186196	21138524	0.568451
100158	100313	29117797	29053741	36888034	21283504	0.576976
100158	100320	29117797	29474561	37093947	21498411	0.579567
100158	100331	29117797	29108113	36892741	21333169	0.578248
100158	100335	29117797	28741437	34989500	22869734	0.653617
100158	100395	29117797	29063278	36779879	21401196	0.581872
100158	100516	29117797	28638475	36515897	21240375	0.581675
100158	100563	29117797	28620567	36635471	21102893	0.576024
100158	100645	29117797	29331544	37166269	21283072	0.572645
100158	100673	29117797	29085373	36872299	21330871	0.578507
100158	100677	29117797	29090209	36964363	21243643	0.574706
100158	100683	29117797	29177370	37234050	21061117	0.565641
100158	100685	29117797	29318604	37397902	21038499	0.562558
100158	100691	29117797	29198603	37333341	20983059	0.562046
100158	100692	29117797	28736303	36670565	21183535	0.577671
100158	100697	29117797	29669826	37545023	21242600	0.565790
100158	100703	29117797	29016953	37101431	21033319	0.566914
100158	100705	29117797	29111523	37256275	20973045	0.562940
100158	100707	29117797	29018556	37000248	21136105	0.571242
100158	100709	29117797	28690459	36922807	20885449	0.565652
100158	100715	29117797	29418378	37560166	20976009	0.558464
100158	100725	29117797	29406610	37285255	21239152	0.569639
100158	100727	29117797	29128483	36926867	21319413	0.577342
100158	100728	29117797	29175098	37032319	21260576	0.574109
100158	100742	29117797	29702590	37378326	21442061	0.573650
100158	100745	29117797	29019748	36966756	21170789	0.572698
100158	100751	29117797	29168633	37020029	21266401	0.574457
100158	100753	29117797	29142866	37002144	21258519	0.574521
100158	100755	29117797	29081003	36849196	21349604	0.579378
100158	100758	29117797	29124879	36729214	21513462	0.585732
100158	100759	29117797	29090454	36930738	21277513	0.576146
100158	100760	29117797	29410487	37207662	21320622	0.573017
100158	100761	29117797	28951231	36244000	21825028	0.602169
100158	100763	29117797	29283716	37075883	21325630	0.575189
100158	100764	29117797	29277283	37203522	21191558	0.569612
100158	100765	29117797	29113385	37007789	21223393	0.573484
100158	100766	29117797	29400535	37192931	21325401	0.573372
100158	100778	29117797	29171201	37411912	20877086	0.558033
100158	100784	29117797	29266264	36949361	21434700	0.580110
100158	100787	29117797	29031144	37263164	20885777	0.560494
100158	100792	29117797	29368745	37279654	21206888	0.568860
100158	100800	29117797	28702931	36283061	21537667	0.593601
100158	100805	29117797	29195372	37043805	21269364	0.574168
100158	100838	29117797	28848865	36397298	21569364	0.592609
100158	100852	29117797	28883223	35832555	22168465	0.618668
100158	100861	29117797	29116771	36467454	21767114	0.596892
100158	100862	29117797	28928693	34960544	23085946	0.660343
100158	100891	29117797	29266191	36773673	21610315	0.587657
100158	100892	29117797	28960124	35673997	22403924	0.628018
100158	100902	29117797	29028667	35139073	23007391	0.654752
100158	100916	29117797	29209349	37385273	20941873	0.560164
100158	100954	29117797	28683732	36399940	21401589	0.587957
100158	100958	29117797	28731221	36268684	21580334	0.595013
100158	100959	29117797	28963241	36749405	21331633	0.580462
100158	100988	29117797	28508645	36332316	21294126	0.586093
100158	101003	29117797	29035155	36756121	21396831	0.582130
100158	101018	29117797	28868194	36813002	21172989	0.575150
100158	101023	29117797	28812651	37091586	20838862	0.561822
100158	101024	29117797	28597387	36495293	21219891	0.581442
100158	101025	29117797	28852980	36843128	21127649	0.573449
100158	101027	29117797	28653956	36517645	21254108	0.582023
100158	101040	29117797	29028325	36759780	21386342	0.581786
100158	101054	29117797	29104255	36896132	21325920	0.577999
101027	101040	28653956	29028325	34897931	22784350	0.652885
101027	101054	28653956	29104255	36441735	21316476	0.584947
101040	101054	29028325	29104255	36772689	21359891	0.580863
100208	100226	28623001	29321742	35023408	22921335	0.654458
100208	100282	28623001	28705314	35089686	22238629	0.633765
100208	100300	28623001	29309918	35509335	22423584	0.631484
100208	100302	28623001	29263231	35536775	22349457	0.628911
100208	100303	28623001	29494967	35535776	22582192	0.635478
100208	100304	28623001	29177429	35608413	22192017	0.623224
100208	100305	28623001	29510715	35871827	22261889	0.620595
100208	100306	28623001	29374442	35380147	22617296	0.639265
100208	100307	28623001	29123214	35411838	22334377	0.630704
100208	100309	28623001	29070457	35337544	22355914	0.632639
100208	100310	28623001	28959338	35212044	22370295	0.635302
